,Business ID,Name,Address,Rating,Price,review,rating,time,total reviews,business id
805,RRg3P3NsYzutXn5M6mluxw,Lasani Restaurant,"15 W 29th St, New York, NY 10001",3.5,$,"Popped in randomly today. Had some great naan, chicken and chick peas. I love that kick of spice.... Also great service!",5,2019-09-11 20:17:26,46,RRg3P3NsYzutXn5M6mluxw
806,RRg3P3NsYzutXn5M6mluxw,Lasani Restaurant,"15 W 29th St, New York, NY 10001",3.5,$,I read a review about their chicken tikka masala and had to give it a go. Definitely not a disappointment. Solid Indian food at bargain prices. Seating is...,4,2019-01-23 09:26:25,46,RRg3P3NsYzutXn5M6mluxw
807,T-oHllUXvyGBvhn3id5Vwg,New Asha Sri Lanka Restaurant,"322 Victory Blvd, Staten Island, NY 10301",4.5,$,"After having made breakfast, lunch and dinner for two weeks without much of a break(covid quarantine), I wanted something different. We took this...",5,2020-03-28 15:18:58,116,T-oHllUXvyGBvhn3id5Vwg
808,T-oHllUXvyGBvhn3id5Vwg,New Asha Sri Lanka Restaurant,"322 Victory Blvd, Staten Island, NY 10301",4.5,$,"Going to New Asha is like going to an auntie's home for home-cooked Sri Lankan food. The hostess warmly welcomed us into the small establishment, where a...",4,2019-07-05 12:03:01,116,T-oHllUXvyGBvhn3id5Vwg
809,T-oHllUXvyGBvhn3id5Vwg,New Asha Sri Lanka Restaurant,"322 Victory Blvd, Staten Island, NY 10301",4.5,$,"Incredible curries and very sweet owner. Big fan of the beetroot, eggplant, dhal and veg curries. They treat you like family.
Roti is also very good. Highly...",5,2020-02-26 16:27:03,116,T-oHllUXvyGBvhn3id5Vwg
810,Csg_qjYzhQxKAinj814AKw,Namaste,"1448 1st Ave, New York, NY 10021",4.0,,"Came here for lunch while in DR appointment 
Food was good, came here because the reviews  were good. Didn't notice the  GRADE PENDING sign or I would of...",4,2020-02-19 09:58:39,39,Csg_qjYzhQxKAinj814AKw
811,Csg_qjYzhQxKAinj814AKw,Namaste,"1448 1st Ave, New York, NY 10021",4.0,,"There was 1 guy welcoming everyone, taking orders, delivering foods to table, taking phone orders.
The poor guy. No one else there to help.
Food was great....",4,2020-01-31 13:33:27,39,Csg_qjYzhQxKAinj814AKw
812,Csg_qjYzhQxKAinj814AKw,Namaste,"1448 1st Ave, New York, NY 10021",4.0,,"Definitely come here for great indian food without costing an arm! Of all Indian restaurants, Namaste has the best garlic naan (that actually tastes like...",5,2020-02-14 14:01:52,39,Csg_qjYzhQxKAinj814AKw
813,UnFe6mLcCdHVyyDxnIBkAA,Ambo,"224 W 35th St, New York, NY 10001",4.0,$$,"Popped by for a quick dinner using ""Food For All""  app. Got 50% off my Chicken Tikka Masala Bowl. If you want your first meal free use my code Jenni8974....",4,2019-12-30 16:19:08,119,UnFe6mLcCdHVyyDxnIBkAA
814,UnFe6mLcCdHVyyDxnIBkAA,Ambo,"224 W 35th St, New York, NY 10001",4.0,$$,"I work in the midtown area and I found Manchi using the Food For All app!  Thanks to the app, my meal was half price :) It was a great experience all around...",5,2019-11-18 18:38:44,119,UnFe6mLcCdHVyyDxnIBkAA
815,UnFe6mLcCdHVyyDxnIBkAA,Ambo,"224 W 35th St, New York, NY 10001",4.0,$$,So yummy. Lots of veg and vegan options. Lots of flavors with a little heat but not too much. Roti too.  The name seems to have changed and the menu...,5,2020-02-07 15:17:03,119,UnFe6mLcCdHVyyDxnIBkAA
816,TemMTqYoDJ53doNF-PCKZA,Cafe Kashkar,"1141 Brighton Beach Ave, Brooklyn, NY 11235",4.0,$$,"We walked into near silence. There could only be one explanation: the food was leaving everyone speechless. 

We squeezed into our seats because the place...",4,2020-01-03 18:06:02,252,TemMTqYoDJ53doNF-PCKZA
817,TemMTqYoDJ53doNF-PCKZA,Cafe Kashkar,"1141 Brighton Beach Ave, Brooklyn, NY 11235",4.0,$$,This is the good stuff. Not to be dramatic but this place is literally my favorite restaurant in all of New York City. I have been coming here for 3 years...,5,2020-01-03 12:23:07,252,TemMTqYoDJ53doNF-PCKZA
818,TemMTqYoDJ53doNF-PCKZA,Cafe Kashkar,"1141 Brighton Beach Ave, Brooklyn, NY 11235",4.0,$$,"I visited this restaurant for the first time 3 months ago and since then been this restaurant already 5 times. I am hooked to their ""Laghman"", its so...",3,2019-12-25 18:51:32,252,TemMTqYoDJ53doNF-PCKZA
819,XipQLDbyTl5tsLlyzAWzug,Jajaja,"162 E Broadway, New York, NY 10002",4.5,$$,"Another place in Manhattan that's been very long overdue for me to review, but I think I'm well familiar wirh this spot by now to give it my full opinion....",5,2020-03-11 12:11:51,927,XipQLDbyTl5tsLlyzAWzug
820,XipQLDbyTl5tsLlyzAWzug,Jajaja,"162 E Broadway, New York, NY 10002",4.5,$$,It's been roughly two years since I last visited Jajaja and I can safely say the experience is just as good as I remember - if not better. I'm an avid meat...,4,2020-03-07 10:14:08,927,XipQLDbyTl5tsLlyzAWzug
821,XipQLDbyTl5tsLlyzAWzug,Jajaja,"162 E Broadway, New York, NY 10002",4.5,$$,"I came to Jajaja for Valentine's Day and it was pretty good overall! 

Food - I was excited to try vegan Mexican food because it can be very hit or miss,...",4,2020-02-19 17:21:09,927,XipQLDbyTl5tsLlyzAWzug
822,SJ6gBwqF219nV6dAZBt93Q,Indian Food & Falafel,"6742 5th Ave, Bay Ridge, NY 11220",3.0,$,"I order takeout from here quite often, as I'm just down the block.

I love their biryani and tandoori but admittedly, it's been hit or miss. Fortunately,...",4,2018-02-05 16:56:01,27,SJ6gBwqF219nV6dAZBt93Q
823,SJ6gBwqF219nV6dAZBt93Q,Indian Food & Falafel,"6742 5th Ave, Bay Ridge, NY 11220",3.0,$,"I ordered through Seamless and it's not letting me rate and review there for some reason, so I'm doing it through here. Same same, I guess. 
Anyway, so I...",1,2020-01-09 20:06:59,27,SJ6gBwqF219nV6dAZBt93Q
824,SJ6gBwqF219nV6dAZBt93Q,Indian Food & Falafel,"6742 5th Ave, Bay Ridge, NY 11220",3.0,$,"Chicken Tikka Masala was watery, and had 3 massive chunks of chicken in it instead of cubing small sized pieces... it literally looked and tasted like...",1,2020-02-23 11:57:18,27,SJ6gBwqF219nV6dAZBt93Q
825,tfGKVbzMHq4mhVBzrDnVWQ,Lahori Kabab Restaurant,"106 Lexington Ave, New York, NY 10016",3.5,$,"This is one of the best Pakistani restaurants I've been to in a long time. Went with my family on New Year's Day, Ordered biryani, Chaplin kebab, achari...",5,2020-01-02 10:56:15,87,tfGKVbzMHq4mhVBzrDnVWQ
826,tfGKVbzMHq4mhVBzrDnVWQ,Lahori Kabab Restaurant,"106 Lexington Ave, New York, NY 10016",3.5,$,"I randomly picked this really because this was something new to me. I've been to almost all the restaurants in this area but haven't been here. 
      Food...",4,2019-11-06 07:50:57,87,tfGKVbzMHq4mhVBzrDnVWQ
827,tfGKVbzMHq4mhVBzrDnVWQ,Lahori Kabab Restaurant,"106 Lexington Ave, New York, NY 10016",3.5,$,"Our favorite Indian place was closed down the road so we walked into 3 other places before we found Lahori Kabab. We ordered chai, Sikh kebab, chicken...",4,2019-10-26 11:30:48,87,tfGKVbzMHq4mhVBzrDnVWQ
828,hG1H6NRQvWQkr7OeTFqDSw,Anarkali Indian Cuisine,"1125 Church Ave, Brooklyn, NY 11218",3.5,$$,"I love this place. This is easily our go-to for Indian food, we come here all the time. 
My absolute favorite is the Chicken Biryani, I've never had the...",5,2019-12-11 18:45:38,110,hG1H6NRQvWQkr7OeTFqDSw
829,hG1H6NRQvWQkr7OeTFqDSw,Anarkali Indian Cuisine,"1125 Church Ave, Brooklyn, NY 11218",3.5,$$,Wow. Maybe they're just having an off day? We ordered mushroom muttar and dahl makhni and they weren't very good. It's hard to mess up vegetarian indian...,2,2019-12-01 16:13:51,110,hG1H6NRQvWQkr7OeTFqDSw
830,hG1H6NRQvWQkr7OeTFqDSw,Anarkali Indian Cuisine,"1125 Church Ave, Brooklyn, NY 11218",3.5,$$,-I am giving only 1 star cuz the food was terrible. I don't know if that was the case particularly that day cuz it was my 1st time going there. My sisters...,1,2019-05-18 22:15:31,110,hG1H6NRQvWQkr7OeTFqDSw
831,O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,"324 Central Ave, Jersey City, NJ 07307",3.5,$$,We came on a Thursday afternoon and had the whole restaurant to ourselves. It was about a 15 min walk away from our Airbnb on Prospect st. Incredible and...,5,2020-01-23 14:35:37,209,O5MN8tijDGzJS8uin9zQ2Q
832,O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,"324 Central Ave, Jersey City, NJ 07307",3.5,$$,"do you want your food held hostage? do you want to be harassed and abused? do you want stale, dirty food? go here. 
garbage. 
they should be shut down.",1,2020-01-12 17:45:05,209,O5MN8tijDGzJS8uin9zQ2Q
833,O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,"324 Central Ave, Jersey City, NJ 07307",3.5,$$,"I've ordered delivery from this restaurant twice now and everything is always really delicious.  

My favorite items are the manchurian (a definite if...",4,2019-12-02 13:26:06,209,O5MN8tijDGzJS8uin9zQ2Q
834,4KLrdzN3S9Z30I91MfYT9w,Godavari,"835 Newark Ave, Jersey City, NJ 07306",3.0,$$,"Have visited Godavari only once but have ordered for delivery or pickup multiple times. 

My go-to order is Hyderabadi Mutton Dum Biriyani and mamsam roast....",4,2020-02-03 19:45:49,32,4KLrdzN3S9Z30I91MfYT9w
835,4KLrdzN3S9Z30I91MfYT9w,Godavari,"835 Newark Ave, Jersey City, NJ 07306",3.0,$$,I don't know why it has so many bad reviews but I had food from this place nearly five times and I've never been disappointed. I love their South Indian...,5,2019-10-31 09:21:42,32,4KLrdzN3S9Z30I91MfYT9w
836,4KLrdzN3S9Z30I91MfYT9w,Godavari,"835 Newark Ave, Jersey City, NJ 07306",3.0,$$,Never eaten in. Always take out. But my husband swears by the calcutta fish tikka plate you get here. We have ordered it multiple times for parties as well...,5,2020-02-28 09:03:21,32,4KLrdzN3S9Z30I91MfYT9w
837,o21M4dKM4KQbzGVrlq_3Iw,Pearl Indian Food,"738 Franklin Ave, Brooklyn, NY 11238",3.5,$$,A great Indian spot on Franklin Ave. Often fairly quiet but don't let that put you off - a nice environment inside and attentive service. Menu has variety...,5,2020-04-04 05:39:21,148,o21M4dKM4KQbzGVrlq_3Iw
838,o21M4dKM4KQbzGVrlq_3Iw,Pearl Indian Food,"738 Franklin Ave, Brooklyn, NY 11238",3.5,$$,I'm sorry. I am no longer a fan of this place.  I have tried really hard to give this place the benefit of the doubt.  I don't understand what is it I've...,1,2020-03-07 18:25:48,148,o21M4dKM4KQbzGVrlq_3Iw
839,o21M4dKM4KQbzGVrlq_3Iw,Pearl Indian Food,"738 Franklin Ave, Brooklyn, NY 11238",3.5,$$,"Food was average.  Was planning to give 1 star but wasn't that horrible so I raised the star to 2 . 
       I didn't like their service at all. The man...",2,2019-05-08 04:42:14,148,o21M4dKM4KQbzGVrlq_3Iw
840,cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,"386 3rd Ave, New York, NY 10016",4.0,$$$,"Attractive moderately priced restaurant with a moderate noise level, excellent food and service.
We started with a grilled octopus appetizer and excellent...",4,2019-12-12 07:48:03,566,cuUmPDEY-1KXzShGdpsqag
841,cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,"386 3rd Ave, New York, NY 10016",4.0,$$$,"Edit: Downgrading to a 3 as there's much better nearby, been here again with similarly ehh service. I much prefer Galata/Sofra as the prices more fit the...",3,2020-03-26 08:24:22,566,cuUmPDEY-1KXzShGdpsqag
842,cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,"386 3rd Ave, New York, NY 10016",4.0,$$$,"A disgrace to Turkish cuisine. I'm Turkish and a foodie. It saddens me to dine at this Americanized restaurant. I've asked for ""mantı"" as an appetizer,...",2,2020-03-12 16:55:25,566,cuUmPDEY-1KXzShGdpsqag
843,3DVKbi5cSLMlmph43RF_kA,LuAnne's Wild Ginger All-Asian Vegan,"112 Smith St, Brooklyn, NY 11201",4.0,$$,"Came here with some out of town vegetarian friends and they loved it! I've been to the one in crown heights a year ago and remember how good it was. 

They...",5,2020-01-20 05:47:35,351,3DVKbi5cSLMlmph43RF_kA
844,3DVKbi5cSLMlmph43RF_kA,LuAnne's Wild Ginger All-Asian Vegan,"112 Smith St, Brooklyn, NY 11201",4.0,$$,"Well I used to lIke this place. It was Saturday, the Chinese New Year's Day. Family tradition we go vegetarian. We arrived at 1140am. Door was not open but...",1,2020-01-26 02:20:49,351,3DVKbi5cSLMlmph43RF_kA
845,3DVKbi5cSLMlmph43RF_kA,LuAnne's Wild Ginger All-Asian Vegan,"112 Smith St, Brooklyn, NY 11201",4.0,$$,"I'm not a vegetarian by any means but I regularly choose to eat here. Their dishes are creative and different than the usual vegetarian options. Plus, they...",5,2019-12-28 16:32:08,351,3DVKbi5cSLMlmph43RF_kA
846,01i6ZcU8rFhLegn6PuQb1A,Bamboo House & Bar,"76-03 37th Ave, Jackson Heights, NY 11372",4.5,,"Went back for jhol Momo and goat taash..
Amazing!!

Keep it up guys, you're doing amazing!!
 Thanks for the great food",5,2019-10-26 13:24:33,21,01i6ZcU8rFhLegn6PuQb1A
847,01i6ZcU8rFhLegn6PuQb1A,Bamboo House & Bar,"76-03 37th Ave, Jackson Heights, NY 11372",4.5,,"Can't be any better! Love their veggie Thali. Better experience every time I have been here. Absolutely worth the money. Great service and polite staff, the...",5,2019-08-10 20:41:48,21,01i6ZcU8rFhLegn6PuQb1A
848,01i6ZcU8rFhLegn6PuQb1A,Bamboo House & Bar,"76-03 37th Ave, Jackson Heights, NY 11372",4.5,,"Came here with my boo for dindin after the holiday lights at the post office!  

We decided to be guinea pigs and try out a place with lots of turnover....",2,2018-12-08 14:45:04,21,01i6ZcU8rFhLegn6PuQb1A
849,IbB_7AxWQtDFW1iKnoD1Ug,BK JANI,"679 Grand St, Brooklyn, NY 11211",4.0,$$,"Brand new location, same great food! 

BK Jani outdoes itself every time I take a bite/sip of their delicious offerings because it never disappoints. Their...",5,2020-03-13 15:33:17,340,IbB_7AxWQtDFW1iKnoD1Ug
850,IbB_7AxWQtDFW1iKnoD1Ug,BK JANI,"679 Grand St, Brooklyn, NY 11211",4.0,$$,"I first ate at the BK Jani in dekalb market and fell in love with the Jani burger and to be honest, I enjoyed it way more over there than I did here. The...",4,2020-03-02 17:18:26,340,IbB_7AxWQtDFW1iKnoD1Ug
851,IbB_7AxWQtDFW1iKnoD1Ug,BK JANI,"679 Grand St, Brooklyn, NY 11211",4.0,$$,"Ugh. I don't even know where to begin because there are so many things wrong with this place. First off, the service. They claim they don't have a bathroom...",1,2020-01-27 18:20:52,340,IbB_7AxWQtDFW1iKnoD1Ug
852,I8X2NYRYHdWrGrxIHZFJ5A,Tangra Asian Fusion Cuisine,"3923 Queens Blvd, Sunnyside, NY 11104",2.5,$$,I really like how spacious this restaurant is. The decor is pretty nice and it's great for a big families and gatherings. The food was good but nothing...,3,2020-03-14 14:14:59,243,I8X2NYRYHdWrGrxIHZFJ5A
853,I8X2NYRYHdWrGrxIHZFJ5A,Tangra Asian Fusion Cuisine,"3923 Queens Blvd, Sunnyside, NY 11104",2.5,$$,Good indo-chinese. go here if you are in for some flavor/spice packed meals. Really enjoyed their chicken lollypop which was spicy as I wanted and I am glad...,4,2019-12-28 10:50:33,243,I8X2NYRYHdWrGrxIHZFJ5A
854,I8X2NYRYHdWrGrxIHZFJ5A,Tangra Asian Fusion Cuisine,"3923 Queens Blvd, Sunnyside, NY 11104",2.5,$$,The inside of Tangra Asian Fusion Cuisine is like something out of a fairytale. This place is huge and so elegant. Perfect if you need to take a large group...,5,2019-07-23 20:19:57,243,I8X2NYRYHdWrGrxIHZFJ5A
855,MotfuoOFiEmOKOcRCnRhdA,Lahore Deli,"132 Crosby St, New York, NY 10012",4.0,$,This is such a little gem.  There are so few of these hole-in-the wall indian spots left in manhattan.  And it is so conveniently located outside of...,4,2019-12-02 16:40:52,165,MotfuoOFiEmOKOcRCnRhdA
856,MotfuoOFiEmOKOcRCnRhdA,Lahore Deli,"132 Crosby St, New York, NY 10012",4.0,$,"A true NYC staple. I finally made my way down here for some delicious Indian/Pakistani eats. The place is a hole in the wall with a counter for seating, but...",4,2019-09-15 10:34:15,165,MotfuoOFiEmOKOcRCnRhdA
857,MotfuoOFiEmOKOcRCnRhdA,Lahore Deli,"132 Crosby St, New York, NY 10012",4.0,$,"tiny GRAB-N-GO hole-in-the-wall South Asian eatery located in SoHo.

this is a bare bones eatery that slings samosas, biriyani, curries, and more. there are...",4,2019-02-25 21:55:08,165,MotfuoOFiEmOKOcRCnRhdA
858,Itg3FiXNyf9NXKegy46Lwg,Taste of Samarkand,"62-16 Woodhaven Blvd, Middle Village, NY 11374",4.0,$$,Great experience ! We knew what we were going for and taste of Samarkand delivered perfectly. There is live music during dinner hours creating a fun...,5,2020-02-16 20:40:39,128,Itg3FiXNyf9NXKegy46Lwg
859,Itg3FiXNyf9NXKegy46Lwg,Taste of Samarkand,"62-16 Woodhaven Blvd, Middle Village, NY 11374",4.0,$$,"It's busy place, waitresses look lost when u talk to them. Maybe it's language barrier. Food was OK, not the best I tried. 

FYI: They charged sales tax on...",3,2020-01-06 11:48:49,128,Itg3FiXNyf9NXKegy46Lwg
860,Itg3FiXNyf9NXKegy46Lwg,Taste of Samarkand,"62-16 Woodhaven Blvd, Middle Village, NY 11374",4.0,$$,"I really wanted to love this place but for some reason J really couldn't. From the absolutely amazing interior and exterior decor and extensive menu, this...",3,2019-06-22 12:23:36,128,Itg3FiXNyf9NXKegy46Lwg
861,TTwPVEHeSeyFMLF6cik8Lw,Raj Mahal,"322 E 6th St, Ste 1, New York, NY 10003",3.0,$$,"Fantastic food - even better service! This is the only Indian place we go to!! Bina is so hospitable. We have our favorite food items: Onion Bhaji, Lamb...",5,2020-03-01 16:31:42,204,TTwPVEHeSeyFMLF6cik8Lw
862,TTwPVEHeSeyFMLF6cik8Lw,Raj Mahal,"322 E 6th St, Ste 1, New York, NY 10003",3.0,$$,"Terrible.  No flavor, everything taste like paste. Skip this place. Chicken was sliced thin and dry not cubes.  3.00 for a side of riata that was so small....",1,2020-01-28 16:00:57,204,TTwPVEHeSeyFMLF6cik8Lw
863,TTwPVEHeSeyFMLF6cik8Lw,Raj Mahal,"322 E 6th St, Ste 1, New York, NY 10003",3.0,$$,"The food was so wonderful! Would recommend going! Great service, wonderful environment, and some of the best curry every!",5,2019-12-22 18:02:43,204,TTwPVEHeSeyFMLF6cik8Lw
864,E8atCW6l6y1SVeEXbbXzEA,Sacred Chow,"227 Sullivan St, New York, NY 10012",4.0,$$,The food here is amazing!       I don't write reviews often but loved the vegan chopped liver and Mexican Latkes.    The food is delicious and the latkes...,5,2020-01-04 09:47:19,560,E8atCW6l6y1SVeEXbbXzEA
865,E8atCW6l6y1SVeEXbbXzEA,Sacred Chow,"227 Sullivan St, New York, NY 10012",4.0,$$,"Overall a great place - excellent service, clean restaurant, fresh food. The desserts were amazing. The vegans in my group absolutely loved the cheesecake...",4,2019-12-01 10:14:41,560,E8atCW6l6y1SVeEXbbXzEA
866,E8atCW6l6y1SVeEXbbXzEA,Sacred Chow,"227 Sullivan St, New York, NY 10012",4.0,$$,Sacred Chow could very well be one of the best restaurants in NYC if you are looking for some delicious REAL food that at the same time provides you with...,5,2019-11-24 16:03:19,560,E8atCW6l6y1SVeEXbbXzEA
867,yx8cpBwPttpdBvm4V1EawQ,Joy Curry & Tandoor,"148 E 46th St, New York, NY 10017",3.5,$,"Portion is ok
Service is perfect
I recommande the chicken kurma it's delicious
Also chicken samosa it's a very tender and tasty",4,2020-03-01 18:12:15,187,yx8cpBwPttpdBvm4V1EawQ
868,yx8cpBwPttpdBvm4V1EawQ,Joy Curry & Tandoor,"148 E 46th St, New York, NY 10017",3.5,$,No-frills Indian spot with run-of-the-mill options.  This is my go-to for a quick in & out.  1 veggie and meat side comes w/ rice + naan for around...,4,2019-12-07 03:28:39,187,yx8cpBwPttpdBvm4V1EawQ
869,yx8cpBwPttpdBvm4V1EawQ,Joy Curry & Tandoor,"148 E 46th St, New York, NY 10017",3.5,$,"I came across this Indian restaurant and popped in to tryout their food. To my surprise, I enjoy what I got which was my favorite dish in my culture. I...",5,2020-04-03 19:50:16,187,yx8cpBwPttpdBvm4V1EawQ
870,nBoOm-TAhRvbcDkHfKOwGg,Swagat Indian Restaurant,"205 W 29th St, New York, NY 10001",3.0,$,"The Bhel Puri was fresh and tasty but not spectacular by any means. The chicken Saag came with plain rice and an onion salad on the side. Again, quite...",4,2019-12-09 17:45:52,104,nBoOm-TAhRvbcDkHfKOwGg
871,nBoOm-TAhRvbcDkHfKOwGg,Swagat Indian Restaurant,"205 W 29th St, New York, NY 10001",3.0,$,I've been here a handful of times because it is located near a wine bar that I love. The food is decent. Nothing to write home about and there are far...,3,2019-12-11 21:29:01,104,nBoOm-TAhRvbcDkHfKOwGg
872,nBoOm-TAhRvbcDkHfKOwGg,Swagat Indian Restaurant,"205 W 29th St, New York, NY 10001",3.0,$,"Great food at reasonable prices for food in NYC. The combinations are the best during lunchtime. Ranging from $9-14 for a combo is great.

My usuals are...",5,2019-07-10 12:02:55,104,nBoOm-TAhRvbcDkHfKOwGg
873,VvIzNbkl4PDPzutZdxWCJw,Ittadi Garden & Grill,"7307 37th Rd, Jackson Heights, NY 11372",4.0,$$,"if you're looking for nice sit down place kind of meal, you may have to think twice, but if you're a lil bit adventurous and up for noisy, busy, hustle and...",4,2020-01-21 09:49:35,58,VvIzNbkl4PDPzutZdxWCJw
874,VvIzNbkl4PDPzutZdxWCJw,Ittadi Garden & Grill,"7307 37th Rd, Jackson Heights, NY 11372",4.0,$$,THIS IS THE SPOT. Stopped by here on a late night drive the other night and hit the jackpot. Literally tried so many different dishes and was so surprised...,5,2019-12-28 00:12:51,58,VvIzNbkl4PDPzutZdxWCJw
875,VvIzNbkl4PDPzutZdxWCJw,Ittadi Garden & Grill,"7307 37th Rd, Jackson Heights, NY 11372",4.0,$$,"It's always the same. Every few months, I walk in, an employee swarms me and won't leave me alone, all I want is to look at the massive display cases -- I'm...",4,2019-11-19 23:20:13,58,VvIzNbkl4PDPzutZdxWCJw
876,QaXo7ZhglTcSWHLQ8QNY4A,BK JANI,"445 Albee Sq, Brooklyn, NY 11201",4.5,$$,"My friend took me to BK Jani and I fell in LOVE with the burger. I feel like whenever I hear about this place, people just raving about the lamb chops,...",5,2019-11-23 08:49:37,33,QaXo7ZhglTcSWHLQ8QNY4A
877,QaXo7ZhglTcSWHLQ8QNY4A,BK JANI,"445 Albee Sq, Brooklyn, NY 11201",4.5,$$,"People, we need a universal spice scale. There are just too many different entities offering food using entirely different barometers for what constitutes...",5,2018-11-16 06:39:33,33,QaXo7ZhglTcSWHLQ8QNY4A
878,QaXo7ZhglTcSWHLQ8QNY4A,BK JANI,"445 Albee Sq, Brooklyn, NY 11201",4.5,$$,"I rarely post reviews of my food, but making an exception because I honestly see this as a public service announcement. The hangar steak at BK JANI is...",5,2019-07-08 12:52:18,33,QaXo7ZhglTcSWHLQ8QNY4A
879,uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,"912 Washington St, Hoboken, NJ 07030",4.0,$$,Amazing food with great service. Have been coming here for years and the consistency of the food and quality keeps me coming back. We recently catered for...,5,2019-12-28 08:45:30,266,uwx3yy7Wu5u55EiXRv03aQ
880,uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,"912 Washington St, Hoboken, NJ 07030",4.0,$$,Ali Baba is a decent ambience Mediterranean restaurant located a quick 10 minute walk from Stevens Institute. I do not understand how the prices are marked....,3,2019-09-13 08:33:24,266,uwx3yy7Wu5u55EiXRv03aQ
881,uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,"912 Washington St, Hoboken, NJ 07030",4.0,$$,"I've been coming to this restaurent for the past thirty years; and it's amazing how attentive the owner operator is to our every need. 
This time, I took my...",5,2019-07-27 07:57:50,266,uwx3yy7Wu5u55EiXRv03aQ
882,e5c8jGklVNKoaURcDsVxgQ,Curry Up Now,"91 Washington St, Hoboken, NJ 07030",4.0,$$,"I have an obsession with vada pav and I'm so glad I can eat it all the time now, thanks to this Hoboken location. I would even choose their mango lassi over...",4,2020-03-12 09:36:21,58,e5c8jGklVNKoaURcDsVxgQ
883,e5c8jGklVNKoaURcDsVxgQ,Curry Up Now,"91 Washington St, Hoboken, NJ 07030",4.0,$$,"As another yelper wrote, they are SUPER overpriced!! Flavors were nice but small portions with large price tag.
We ordered take out. My boyfriend ordered...",1,2020-03-28 16:24:54,58,e5c8jGklVNKoaURcDsVxgQ
884,e5c8jGklVNKoaURcDsVxgQ,Curry Up Now,"91 Washington St, Hoboken, NJ 07030",4.0,$$,Really innovative indian food with interesting options. I wanted to love the place like other people here do but my togo Lite thali had a piece of chicken...,1,2020-03-14 07:02:55,58,e5c8jGklVNKoaURcDsVxgQ
885,7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,"1613 2nd Ave, New York, NY 10028",4.0,$$,"The waitress I had here was super lovely and funny, and best of  all a good sport. 

I liked the shawarma hummus and falafel as well.",5,2020-03-10 11:50:07,839,7CM15wd5d8WC_pHR674YXA
886,7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,"1613 2nd Ave, New York, NY 10028",4.0,$$,This place is so good! Absolutely amazing brunch special and everything was cooked perfectly and tasted legit amazing. Huge points for being dairy free too!...,5,2020-03-08 13:02:42,839,7CM15wd5d8WC_pHR674YXA
887,7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,"1613 2nd Ave, New York, NY 10028",4.0,$$,"For the appetizers we ordered the trio mazze. We chose falafel, hummus, and stuffed grape leaves. The falafel was perfectly fried with a tart pickled...",4,2020-02-28 16:29:58,839,7CM15wd5d8WC_pHR674YXA
888,m6WOGq7BSB8YPjKoOpNTLQ,Cafe Tibet,"1510 Cortelyou Rd, Brooklyn, NY 11226",4.0,$$,"Truly one of my favorite experiences of eating out in NYC. Born and raised in Brooklyn, and with a palate for absolutely any kind of cuisine, I've had the...",5,2020-04-01 06:40:46,328,m6WOGq7BSB8YPjKoOpNTLQ
889,m6WOGq7BSB8YPjKoOpNTLQ,Cafe Tibet,"1510 Cortelyou Rd, Brooklyn, NY 11226",4.0,$$,"This studio apartment-sized cafe on top of the cortelyou rd train station has some of the best food in ditmas park.

Hot & spicy chicken soup: The broth was...",5,2020-03-16 17:52:12,328,m6WOGq7BSB8YPjKoOpNTLQ
890,m6WOGq7BSB8YPjKoOpNTLQ,Cafe Tibet,"1510 Cortelyou Rd, Brooklyn, NY 11226",4.0,$$,"One of the best hidden gems in Brooklyn. Anytime I crave dumplings/Momo's I come here. Be warned spicy is spicy.

The curry is also to die for!!!",5,2020-03-02 02:24:13,328,m6WOGq7BSB8YPjKoOpNTLQ
891,yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,"77 Mulberry St, New York, NY 10013",4.0,$$,This place makes my mouth water just thinking about it. It is a cute restaurant tucked away on Mulberry Street. We were actually on our way to a different...,5,2020-01-29 06:02:19,373,yFub1BhKEP-W-_ZM3_nJoQ
892,yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,"77 Mulberry St, New York, NY 10013",4.0,$$,I was really excited to try this vegan dim sum place and I was a little underwhelmed.  The service was friendly but they brought out the wrong dish. It was...,4,2020-03-08 08:38:51,373,yFub1BhKEP-W-_ZM3_nJoQ
893,yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,"77 Mulberry St, New York, NY 10013",4.0,$$,Amazing good vegan food here. Bodhi has a reputation for the dim sum. It also has noodles among other things. Everything here is at least vegetarian...,5,2020-01-08 20:46:21,373,yFub1BhKEP-W-_ZM3_nJoQ
