,Business ID,Name,Address,Rating,Price
0,-DT3bduqJca_u3DGDarUkw,Laziz International Inc,"134 E 27th St, New York, NY 10016",2.5,$
1,GtfhGhWmr1kQ4EnFTlwg7w,by CHLOE,"185 Bleecker St, New York, NY 10012",4.0,$$
2,m2pSaGdxAqMWMP6Ims5v3g,Natural Bridge,"45-12 23rd St, Long Island City, NY 11101",2.5,$$
3,amU4dSDarmtIU-D3pU687A,Minar Kabab tikka corner,"771 Newark Ave, Jersey City, NJ 07306",3.0,$$$
4,LpQIn07liSugCw3IIQNyvA,Mela on the Sixth,"320 E 6th St, Manhattan, NY 10003",2.0,
5,gMgnrr8dJzJJLVH1IbFUZw,Prime Food Market,"180 10th St, Jersey City, NJ 07302",4.0,$$
6,NInbW8FuHAFwz354Ebm4VA,Roast Kitchen,"58E 56th St, New York, NY 10022",3.0,$$
7,k6C1yxzWz07p6AYAV5pgDQ,Veggies Natural Juice Bar,"785 Franklin Ave, Brooklyn, NY 11238",4.5,$
8,kK5f5YDwhpD3jvUGg-VRHw,Dante's Gourmet Foods,"166 William St, New York, NY 10038",3.0,$
9,KxyH5zvTyXawl17lHjA4SQ,Beyond Sushi,"134 West 37th St, New York, NY 10018",4.5,$$
10,EqZEbtu-91BdCPd4chXPVw,Magic Mix Juicery,"102 Fulton St, New York, NY 10038",4.0,$$
11,FEhAl2T2UGwnsdvjLIQbQA,Just Salad,"320 Park Ave, New York, NY 10020",3.0,$$
12,8s5d0nkoNMgu9Oe066q_lg,Kosher Deluxe,"10 W 46th St, New York, NY 10036",3.0,$$
13,X_AQHQmY2pO_YHaojU_rMg,Just Salad,"134 W 37th St, New York, NY 10018",3.0,$
